156,http://www.hockey-reference.com/boxscores/201411010MIN.html,2014-11-01,Dallas Stars,Minnesota Wild,1,4
157,http://www.hockey-reference.com/boxscores/201411010NJD.html,2014-11-01,Columbus Blue Jackets,New Jersey Devils,2,3
158,http://www.hockey-reference.com/boxscores/201411010NYR.html,2014-11-01,Winnipeg Jets,New York Rangers,1,0
159,http://www.hockey-reference.com/boxscores/201411010PIT.html,2014-11-01,Buffalo Sabres,Pittsburgh Penguins,0,5
160,http://www.hockey-reference.com/boxscores/201411010SJS.html,2014-11-01,New York Islanders,San Jose Sharks,1,3
161,http://www.hockey-reference.com/boxscores/201411010STL.html,2014-11-01,Colorado Avalanche,St. Louis Blues,2,3
162,http://www.hockey-reference.com/boxscores/201411010TBL.html,2014-11-01,Washington Capitals,Tampa Bay Lightning,3,4
163,http://www.hockey-reference.com/boxscores/201411010TOR.html,2014-11-01,Chicago Blackhawks,Toronto Maple Leafs,2,3
164,http://www.hockey-reference.com/boxscores/201411020BUF.html,2014-11-02,Detroit Red Wings,Buffalo Sabres,2,3
165,http://www.hockey-reference.com/boxscores/201411020CAR.html,2014-11-02,Los Angeles Kings,Carolina Hurricanes,2,3
166,http://www.hockey-reference.com/boxscores/201411020CHI.html,2014-11-02,Winnipeg Jets,Chicago Blackhawks,1,0
167,http://www.hockey-reference.com/boxscores/201411020COL.html,2014-11-02,Anaheim Ducks,Colorado Avalanche,3,2
168,http://www.hockey-reference.com/boxscores/201411020MTL.html,2014-11-02,Calgary Flames,Montreal Canadiens,6,2
169,http://www.hockey-reference.com/boxscores/201411020VAN.html,2014-11-02,Nashville Predators,Vancouver Canucks,3,1
170,http://www.hockey-reference.com/boxscores/201411020WSH.html,2014-11-02,Arizona Coyotes,Washington Capitals,6,5
171,http://www.hockey-reference.com/boxscores/201411030NYR.html,2014-11-03,St. Louis Blues,New York Rangers,4,3
172,http://www.hockey-reference.com/boxscores/201411040ARI.html,2014-11-04,Toronto Maple Leafs,Arizona Coyotes,2,3
